1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;empresa_competencia;NF
;C170;1;999999;;444,56;LT;2099,99;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210304443134000161550010000350221001712474
;C170;1;999999;;1;UN;673,35;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210308082720000153550010008790661199963949
;C170;1;999999;;1;UN;376,84;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210300505655000190550010000559011518005124
;C170;2;999999;;1;UN;966,16;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210300505655000190550010000559011518005124
;C170;1;999999;;40;UN;480;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;242103229275790001055500100000277041000077623
;C170;1;999999;;1;UN;317,5;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;242103083804030001465500100000269861000061365
;C170;2;999999;;1;UN;1063;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;242103083804030001465500100000269861000061365
;C170;1;999999;;474,96;LT;2175,36;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210304443134000161550010000350431000836412
;C170;1;999999;;687,23;LT;3113,15;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210304443134000161550010000350131001737354
;C170;1;999999;;327,15;LT;1498,36;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210304443134000161550010000350551000850416
;C170;1;999999;;20;KG;224;39;0;060;1407;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210301311313000100550000000364051000165956
;C170;1;999999;;1;UN;988;;0;060;1407;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;242103046474760001375500100000256151000046820
;C170;2;999999;;1;UN;117;;0;090;1556;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;242103046474760001375500100000256151000046820
;C170;1;999999;;458,16;LT;2292,57;;0;060;1653;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210304443134000161550010000350661001325130
;C170;1;002282;;3984;PT;47011,2;;0;000;2102;;47011,2;4;1880,45;0;;0;;02;;;;;;;;;;;;;;;;;;;1;42210311710307000284550080000906911977870000
;C170;1;001423;;3991,37;KG;71844,66;;0;000;2102;;71844,66;7;5029,13;0;;0;;02;;;;;;;;;;;;;;;;;;;1;41210305958589000143550030001971451005343166
;C170;1;001534;;200;PC;6822,1;;0;000;1102;;6822,1;18;1227,98;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000626821250172729
;C170;1;001479;;12;PT;546,6;13,8;0;000;1102;;532,8;18;95,9;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210301312723032916550010009101111912128795
;C170;1;000629;;1;CX;27,66;;0;000;1910;;27,66;18;4,98;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000630171417722534
;C170;2;001877;;48;PT;562,13;;0;000;1910;;562,13;18;101,18;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000630171417722534
;C170;1;001154;;37;FRD;787,73;;0;060;1910;;;;;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210307671816005427550010003756971301205090
;C170;1;000578;;400;FRD;8584;;0;060;1403;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210307671816005427550010003756961301205085
;C170;2;001540;;16;FRD;539,52;;0;060;1403;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210307671816005427550010003756961301205085
;C170;3;001540;;200;FRD;6744;;0;060;1403;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;24210307671816005427550010003756961301205085
;C170;1;002173;;8;UN;92;;0;000;2102;;92;12;11,04;0;;0;;02;;;;;;;;;;;;;;;;;;;1;232102266623260001635500100000231551586816048
;C170;2;002327;;8;UN;69,04;;0;000;2102;;69,04;12;8,28;0;;0;;02;;;;;;;;;;;;;;;;;;;1;232102266623260001635500100000231551586816048
;C170;3;002180;;12;UN;158,76;;0;000;2102;;158,76;12;19,05;0;;0;;02;;;;;;;;;;;;;;;;;;;1;232102266623260001635500100000231551586816048
;C170;1;001754;;300;PC;10080;;0;000;1102;;10080;18;1814,4;0;;0;;;;;;;;;;;;;;;;;;;;;1;242103107092970001365500100010099051740599996
;C170;1;000928;;27,44;KG;372,36;;0;000;1910;;372,36;18;67,02;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000631641535073060
;C170;2;001076;;1;CX;27,66;;0;000;1910;;27,66;18;4,98;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000631641535073060
;C170;1;000629;;300;CX;8297,28;;0;000;1102;;8297,28;18;1493,51;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000631601109623493
;C170;2;001076;;300;CX;8297,28;;0;000;1102;;8297,28;18;1493,51;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000631601109623493
;C170;1;002084;;13;KG;283,92;;0;000;1102;;283,92;18;51,11;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000631611370408859
;C170;2;000734;;100;CX;2572,8;;0;000;1102;;2572,8;18;463,1;0;;0;;02;;;;;;;;;;;;;;;;;;;1;24210383631016004897550010000631611370408859
