1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;empresa_competencia;NF
;0200;000920;CHOCOLATE BARRA MEIO AMARGO HARALD 10X1.050KG;;;UN;00;;;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000924;PAPEL TOALHA ABSOLUTO DECOR PC 02 ROLOS;;;UN;00;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000925;CATCHUP TAMBAU 12X830G;;;UN;00;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000926;BANANINHA BOVINA MAFRINORTE;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000928;PICANHA A BOVINA MAFRINORTE;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000934;LING DE FRANGO FINA FRIMESA PT 1KG;;;KG;00;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000935;BIFE DO VAZIO (PACU) BOVINO BOI BRASIL;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000942;MANTEIGA C/SAL PALAC 200G;;;UN;00;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000956;MANTEIGA C/SAL PALAC 500G;;;UN;00;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000961;FARINHA DE TRIGO S/FERMENTO PURO SABOR 10X1KG;;;FRD;00;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000965;COSTELA SUINA CONG DALIA;;;KG;00;;;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000969;MARGARINA PURO SABOR 70LIP 15KG;;;BD;00;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
;0200;000970;MARGARINA PURO SABOR 70LIP 3KG;;;BD;00;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
