1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;empresa_competencia;NF
;C190;020;5102;18;665,4;443,62;79,85;0;0;221,78;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704911274036834
;C190;000;5102;18;255,37;255,37;45,97;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704961539768400
;C190;020;5102;18;1184,05;789,41;142,09;0;0;394,64;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704961539768400
;C190;000;5102;18;27,3;27,3;4,91;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704981060019573
;C190;020;5102;18;131,8;87,87;15,82;0;0;43,93;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704981060019573
;C190;020;5102;18;131,81;87,88;15,82;0;0;43,93;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001704991239509932
;C190;000;5102;18;134,63;134,63;24,23;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705021616647560
;C190;000;5102;18;818,97;818,97;147,41;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705031897998857
;C190;020;5102;18;331,08;220,73;39,73;0;0;110,35;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705031897998857
;C190;000;5102;18;133,83;133,83;24,09;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705051805237166
;C190;000;5102;18;63,04;63,04;11,36;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705061003681517
;C190;040;5102;;23,44;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705061003681517
;C190;060;5405;;56;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705061003681517
;C190;000;5102;18;606,55;606,55;109,18;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705111014829880
;C190;060;5405;;104;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705111014829880
;C190;000;5102;18;45;45;8,1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705121048936481
;C190;000;5102;18;201,28;201,28;36,23;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705131625827374
;C190;000;5102;18;135,48;135,48;24,39;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705141130405090
;C190;020;5102;18;749;499,36;89,88;0;0;249,64;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705141130405090
;C190;000;5102;18;124,31;124,31;22,37;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705151068124425
;C190;020;5102;18;356,06;237,39;42,73;0;0;118,67;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705151068124425
;C190;020;5102;18;263,62;175,76;31,64;0;0;87,86;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705171041634206
;C190;000;5102;18;320,67;320,67;57,72;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705181046785048
;C190;000;5102;18;870,66;870,66;156,72;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705191149892154
;C190;000;5102;18;81,49;81,49;14,67;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705201676293452
;C190;000;5102;18;59,5;59,5;10,71;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705211412720108
;C190;020;5102;18;175,85;117,24;21,1;0;0;58,61;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705211412720108
;C190;000;5102;18;583,68;583,68;105,06;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705221783873740
;C190;020;5102;18;108,52;72,35;13,02;0;0;36,17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705221783873740
;C190;000;5102;18;77;77;13,86;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705231049212111
;C190;020;5102;18;449,43;299,63;53,93;0;0;149,8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24210111215452000118550010001705231049212111
